,text,classification,avg_syllable_count,avg_wordlength,avg_sentlengthbyword,count_functionalwords,punctuation_count_ratio,fleschreadingease,kincaid,gunningfogindex,dalechallindex,yulek,herdan,maas,msttr,mattr,simpsond,sem_spread,pos_sem_spread
59," founded in 1965 by a group of left-wing activists and intellectuals who were disillusioned with the Communist Party of Brazil. The party was initially formed as an alternative to the CPB, which had been infiltrated by right-wing elements. The COB's initial ideology was based on socialist realism, but it later adopted a more progressive perspective that emphasized workers' rights and social justice. 
 2. 
The COB has played a significant role in Brazilian politics since its founding. It has been involved in various political campaigns and movements, including the struggle for labor rights, land reform, and democratic socialism. The party has also been involved in trade union activities, organizing workers to fight for better working conditions and wages. In addition, the COB has worked closely with other left-wing organizations to promote social justice and equality. 
 3. 
The COB has had several splits and mergers over the years, reflecting its",1.0,1.527027027027027,6.763440860215054,14.8,0.30405405405405406,0.023485784919653894,35.20947651006715,15.751463087248322,20.779060402684564,12.638673959731543,110.7149559016701,0.9200099098309019,0.016050642885950372,0.9851851851851853,0.9666666666666668,0.011147850732168162,0.12666871069236893,0.12579617834394904
60,"ist minister and writer from England. He was born in London, the son of a Congregationalist minister. After attending King Edward VI Grammar School in Stratford-upon-Avon, he studied at the University of Oxford where he obtained a Bachelor of Arts degree. In 1890, he became a Congregationalist minister and served in various churches in England until his death in 1914.
Horne was known for his writing on religious themes, particularly his book The Christian Life (1907), which explored the nature of Christianity and its relationship to other religions. He also wrote extensively on social issues such as temperance and the labor movement. In addition to his literary work, Horne was an accomplished artist, producing many paintings and drawings throughout his life.",1.0,1.537190082644628,6.958904109589041,17.285714285714285,0.32231404958677684,0.02157164869029276,10.487004132231426,26.82648760330579,30.1504132231405,13.423085123966944,117.78224648089629,0.9211359585867896,0.016530969372565346,0.9428571428571428,0.9448717948717946,0.011878893234825438,0.1762744998039563,0.09274193548387095
61," non-profit organization that provides a platform for young artists to showcase their work and connect with other like-minded individuals. YAF was founded in 1985 by a group of artists who wanted to create a space where emerging artists could have their voices heard and their work recognized. Since then, YAF has grown to become one of the largest youth arts organizations in the world, with chapters in over 20 countries. The organization provides a range of resources and services to support young artists, including workshops, exhibitions, mentorship programs, and grants. YAF's mission is to empower young people through the power of art and creativity.",1.0,1.4038461538461537,6.650793650793651,20.8,0.38461538461538464,0.021660649819494584,-29.45999999999998,43.45333333333333,48.47619047619048,15.310880952380954,113.11150909605054,0.9197258109086471,0.01732014736896533,0.9555555555555557,0.9588014981273406,0.011422044545973729,0.16034400060154713,0.13657407407407407
62,"Uridine diphosphate N-acetylglucosamine or UDP-GlcNAc is a nucleotide sugar and a coenzyme in metabolism. It is used by glycosyltransferases to transfer N-acetylglucosamine residues to substrates. D-Glucosamine is made naturally in the form of glucosamine-6-phosphate, and is the biochemical precursor of all nitrogen-containing sugars. To be specific, glucosamine-6-phosphate is synthesized from fructose 6-phosphate and glutamine as the first step of the hexosamine biosynthesis pathway.  The end-product of this pathway is UDP-GlcNAc, which is then used for making glycosaminoglycans, proteoglycans, and glycolipids. UDP-GlcNAc is extensively involved in intracellular signaling as a substrate for O-linked N-acetylglucosamine transferases (OGTs) to install the O-GlcNAc post-translational modification in a wide range of species. It is also involved in nuclear pore formation and nuclear signalling. OGTs and OG-ases play an important role in the structure of the cytoskeleton. In mammals, there is enrichment of OGT transcripts in the pancreas beta-cells, and  UDP-GlcNAc is thought to be part of the glucose sensing mechanism. There is also evidence that it plays a part in insulin sensitivity in other cells. In plants, it is involved in the control of gibberellin production.",0.0,1.7403314917127073,8.596153846153847,16.454545454545453,0.4198895027624309,0.01725703905540418,-132.9927071823204,76.77458563535912,81.6817679558011,19.68034309392265,186.1970025335002,0.895251131657238,0.020149837099600262,0.9222222222222224,0.9081836327345314,0.0187231430325353,0.18400613113735903,0.14427860696517414
63,"The green jack (Caranx caballus), also known as the horse jack, is an abundant species of coastal marine fish in the jack family Carangidae. The species is distributed in the eastern Pacific Ocean along the American coastline from Santa Cruz Island off California in the north to Peru in the south, as well as a number of islands including the Galapagos and recently, Hawaii. The green jack is distinguished from other similar carangid species by a number of features including gill raker and lateral line scale counts, and the presence of an adipose eyelid. It is a moderately large species, growing to at least 55 cm in length and 2.81 kg, although unconfirmed reports suggest a much larger maximum size. It lives in a wide range of continental shelf environments including estuaries, bays, reefs and offshore seamounts, living both pelagically and demersally. The green jack is a predatory species, preying on  a variety of fish, crustaceans and cephalopods, as well as zooplankton. Most fish are sexually mature by the time they attain 38 cm, with spawning occurring between May and October. The species is of high importance to fisheries throughout its range, caught by pelagic trawls, a variety of netting methods and hook and line. The green jack is also of interest to anglers, taken by bait and lures, although is considered to only be fair in eating quality. Taxonomy and naming
The green jack is formally classified within the genus Caranx, one of a number of groups of fish referred to as jacks and trevallies. Caranx is further classified in the family Carangidae, part of the order Carangiformes.",0.0,1.4423791821561338,6.288235294117647,24.454545454545453,0.3828996282527881,0.02379182156133829,-61.47666666666663,55.371851851851844,60.22222222222222,16.882425925925926,154.33320142461417,0.8974010220469834,0.018375399978620824,0.9294117647058825,0.939417989417991,0.015491559086395233,0.1845372453288855,0.12135036496350365
64,"The Borderland series of urban fantasy novels and stories were created for teenage readers by author Terri Windling. Most of the series is set in Bordertown, a dystopian city near the border between ""the Elflands"" and ""The World"". The series consists of five anthologies and three novels. The series has spawned fan groups, gaming groups, costumed events (such as the Borderzone parties in Los Angeles), and was discussed in The Fence and the River: Culture and Politics at the US-Mexico Border by Claire F. Fox. Bordertown is the name of the shared universe created by Terri Windling, and a fictional place within that universe. The premise of the Borderland books is that the ""Elflands"" - a realm of magic populated by post-Tolkien elves have ""returned"" to ""The World"". The region of juxtaposition of the Elflands and the World includes Bordertown or ""B-Town"", and the ""Borderlands"" which lie between Bordertown and the World.  In the liminal environment of Bordertown and its environs, neither magic nor technology functions ""normally"", and unpredictable combinations of the two may emerge.",0.0,1.3771428571428572,5.942622950819672,21.875,0.39080459770114945,0.037037037037037035,-96.18879310344823,69.90218390804597,74.1977011494253,18.891440229885056,291.31985731272295,0.8887222975432416,0.021569395170798127,0.8727272727272729,0.868333333333333,0.029300378712377916,0.20246025065785955,0.08567415730337079
65,"Underbelly: Badness, the fifth series of the Nine Network crime drama series Underbelly, originally aired from 13 August 2012 to 1 October 2012. It is an eight-part series detailing real events that occurred in Sydney between 2001 and 2012. The series began its production in early 2012 and towards the middle of the year filming eventually commenced. A teaser clip for the series was released by the Nine Network indicating the core cast of the series. Caroline Craig returns to narrate the series for a fifth time. It was the first season of the franchise not to have 13 episodes. Premise
The fifth season of Underbelly depicted  the criminal activities of recently convicted Australian kidnapper, murderer and drug-dealer Anthony Perish's (aka ""Rooster"") criminal activities around the Sydney suburb of Lindfield and adjacent areas and how the New South Wales Police 'Strike Force Tuno' finally apprehended him after almost a decade of intensive surveillance and informant information.",0.0,1.3974358974358974,6.345794392523365,22.285714285714285,0.3141025641025641,0.01920768307322929,-4.861608280254771,33.439012738853506,38.02420382165605,15.173666878980892,185.57722625106976,0.9162703191325063,0.016732729679375228,0.9037037037037039,0.915061728395061,0.018683112642844186,0.18206283326532938,0.10559006211180125
66,"Manoj Barpujari, a journalist based in Guwahati, received the Swarna Kamal for the best film critic at the National Film Awards (2011). He is a member of three film critics associations in India – FIPRESCI, Film Critics Circle of India (FCCI), and Indian Film Critics Association (IFCA). Representing these societies, he served as juror at several international film festivals, including Port of Spain, Almaty, Dhaka, Kerala, Kolkata, Bengaluru, and Hyderabad. He conducted a workshop on film criticism at the University of West Indies, St Augustine, Trinidad (2012), and presented documentaries from the North-East India at the media and communications department of Goldsmiths College, London (2008). Citation for National Award for Best Film Critic
Swarna Kamal ""For his understanding of the medium of cinema. His writings can be broadly classified into three areas: (1) Discussion on objective of cinema, (b) The craft of cinema, and (c) Cinema in North-East Indian and Assamese. Barpujari emphasis the significance of craft and promotion of constructive cinema, i.e., cinema which is not only entertainment. He has a social perspective with cinematic and creative sensibility"".",0.0,1.6480446927374302,6.663934426229508,22.375,0.3128491620111732,0.03283582089552239,-30.521466480446904,39.75075418994413,42.95083798882682,16.455867597765362,135.83673469387756,0.9047478168610567,0.018442619620611986,0.9212121212121214,0.9101449275362317,0.013661740558292283,0.20172329996431132,0.07734806629834254
67," artist. He was born in Tokyo, Japan in 1965. He began his career as an animator at the age of 18 for the animation studio, Madhouse. He later went on to direct several popular anime series such as Fullmetal Alchemist: Brotherhood, Mobile Suit Gundam 00, and Black Butler. Yamamoto is known for his unique storytelling style that combines action, drama, and humor in a single episode. He has also won numerous awards including the prestigious Animation Kobe Award at the 2018 edition of ANIMA Festival.",1.0,1.5529411764705883,5.892857142857143,14.166666666666666,0.3058823529411765,0.03117505995203837,-10.818823529411745,35.88470588235295,40.117647058823536,15.283088235294118,67.06294772138394,0.9533970230538987,0.010604964423481892,0.96,0.9771144278606966,0.006790123456790123,0.1485708037845945,0.09593023255813952
68,"Teliphasa spinosa is a species of moth of the family Pyralidae. It is found in China (Yunnan). The wingspan is 34–38 mm. The forewings are tinged with a pale olive-green luster, the basal area blackish brown, mixed with black and white scales, with two subrounded white spots near the base. The median area is white, with scattered pale brown and blackish brown scales, with dense brown and blackish brown scales from the costa diffused to above the cell, forming a narrow elongate dark streak. The distal area is deep brown, with black scales and the costa has a white spot at outside of the postmedian line, spreading to R5, mixed with pale brown. The antemedian line is black, extending from the costal one-fourth, obliquely inward to the scale tuft near the base, then obliquely outward to one-third on the dorsum. The postmedian line is black, extending from the costal two-thirds slightly oblique outward to R5, then running slightly oblique inward to the dorsal two-thirds, its inner margin more or less serrated. The discal spot is almost circular, smaller than the discocellular spot. The discocellular spot is nearly trapeziform and the terminal line is white, with ill-defined subrectangular black spots uniformly placed along its inner side, interrupted by greyish white mixed with blackish brown or brown scales at the veins. The hindwings have their basal three-fourths white, the distal one-fourth deep brown. The discocellular spot is pale greyish brown.",0.0,1.3781512605042017,6.08641975308642,19.833333333333332,0.3235294117647059,0.025121555915721232,-159.99518828451878,94.94970711297071,100.95564853556486,21.370858158995816,226.45943491961756,0.8596248476551374,0.025671837675823674,0.8888888888888892,0.8810164424514202,0.02274190087963956,0.1757748191262504,0.145748987854251
69,"KETR (88.9 FM) is a 100-kW noncommercial broadcast FM radio station operation in Commerce, Texas, licensed to Texas A&M University-Commerce. A member of the National Public Radio network, the station serves nearly 250,000 Northeast Texas homes. The staff is composed of radio professionals and  Texas A&M-Commerce students who major in either journalism or mass communication studies. KETR also produces original long-form and short-form radio programming. History
KETR began in the early 1970s as the director of the East Texas State University radio-television program, Dr. David Rigney, developed an FCC application for an FM station that would be a teaching laboratory for students. KETR's first broadcast went on the air on April 7, 1975. The station operated in a former classroom on the first floor of the Journalism Building, with Phil Ebensberger, a veteran Texas commercial radio broadcaster, as general manager and morning-show host. The weekday programming originally emphasized local news, information, and middle-of-the-road music from early-morning sign-on to early afternoon; classical music in the early afternoon (this was soon replaced by jazz); National Public Radio’s All Things Considered in the late afternoon; various public affairs programs in the early evening, including live broadcasts of Commerce City Commission meetings; and Freeform, a student-hosted rock music program from 9 pm to midnight.  Weekend programs predominantly featured classical music or opera, such as the long-running Texaco Metropolitan Opera broadcasts.",0.0,1.6061946902654867,6.809523809523809,25.11111111111111,0.27876106194690264,0.023343373493975902,-58.22568965517239,50.19827586206897,54.33103448275862,16.808677586206898,103.23660714285714,0.9104907523410939,0.01654011493013731,0.9380952380952382,0.9374603174603183,0.010369955156950673,0.17216534709535658,0.12040816326530612
70,"Donald Eugene D'Ammassa (born April 24, 1946) is an American fantasy, science fiction and horror critic and author. He is chiefly known for his numerous reviews, written over a period of more than thirty years. He writes as Don D'Ammassa. Writing career
D'Ammassa first made a name for himself as a fan writer in the 1970s; he was nominated for the Hugo Award for Best Fan Writer for 1976, 1977, 1978, and 1986, and his fanzine Mythologies was nominated for the Hugo Award for Best Fanzine for 1977 and 1985. His career as both critic and professional author began in the early 1980s. A long-time reviewer for Science Fiction Chronicle, his reviews have also appeared in other venues, and many are compiled on his website Critical Mass. According to John Clute, his assessments are ""noted for ... fairness and generosity, and for the extremely wide range of texts he has covered."" His broad knowledge of speculative and adventure fiction are reflected in his Encyclopedia of Science Fiction (2005), Encyclopedia of Fantasy and Horror Fiction (2006) and Encyclopedia of Adventure Fiction (2009).",0.0,1.3922651933701657,6.1875,22.625,0.3333333333333333,0.03169398907103825,-8.083401639344231,37.11795081967213,40.09726775956284,15.422768852459017,163.6019469983775,0.8784445709300198,0.023614484603629693,0.9090909090909091,0.897890295358649,0.016455868353053175,0.1762242915048179,0.08653846153846154
71," team based in the city of Aberdeen, Scotland. They were formed in 1965 and played in the Scottish Basketball League until their dissolution in 1978. The team was known for its strong defense and fast-paced style of play, which helped them win several league titles during their time in the SBL. Despite their success on the court, financial struggles forced the Buchan Bakers to disband in 1978. However, their legacy lives on through the continued success of other local basketball teams in Aberdeen.",1.0,1.2289156626506024,6.145833333333333,16.6,0.3855421686746988,0.021479713603818614,4.353855421686774,33.271566265060244,36.57349397590362,14.031251807228914,181.25,0.9186050260132032,0.01857473282858182,0.9333333333333332,0.9363636363636358,0.018354430379746836,0.15423446652018696,0.10294117647058826
72," was a Manx catamaran ferry operated by the Isle of Man Steam Packet Company between Liverpool and Douglas in the Isle of Man. It was launched in 1965, and was one of the last wooden passenger ferries built on the island. The ship was named after Lady Isabella Balfour-Browne, who was a close friend of the company's founder, Captain William M. Stewart. The Ben-my-Chree was known for its distinctive appearance, with a white hull and green superstructure. It could carry up to 103 passengers and crew on board, and was popular among tourists visiting the island. In 2018, the company announced that the Ben-my-Chree would be retired from service in May of that year, due to safety concerns with its ageing design.",1.0,1.2868852459016393,5.972972972972973,20.333333333333332,0.36885245901639346,0.02533783783783784,-34.936829268292655,48.68894308943089,53.75284552845528,14.615511382113821,150.0,0.9153074031470714,0.01769039016738088,0.9238095238095239,0.9194968553459114,0.015126050420168067,0.17380283342950373,0.08333333333333334
73,"Mawewe, or Maueva, was king of the Gaza Empire and son of king Soshangane Nxumalo. Mawewe was born to a Swati woman whom King Soshangane had married. Mawewe felt that since he was older than his half brother, Mzila of a Tsonga mother, that he should be king of Gaza. After the death of King Soshangane, Mawewe began to attack his brothers, including Mzila. Mzila fled and made his way to the Transvaal in 1859 to seek help to fight his brother.  Mawewe hated the Portuguese and wanted them out of Gaza territory. Mostly Vatsonga youths were used in his army, as his father King Soshangane did. Mawewe's reputation was that of expansionism. Most other clans and tribes were attacked or slaughtered, and people ran to Mzila. When Mzila returned, he had help from the Portuguese to fight Mawewe's army. Mzila managed to defeat his brother, despite Mawewe having a large and experienced army. Mawewe made his way to eSwatini (present day Swaziland) to seek for new beginnings. He used the surname Mkhatshwa, which most of his descendants still use today. References",0.0,1.3241758241758241,5.8545454545454545,13.0,0.3131868131868132,0.02957906712172924,-105.44565217391302,73.67760869565218,76.20869565217392,17.825997826086954,149.89996715339367,0.8820677731580616,0.022637976833399277,0.9222222222222224,0.9289940828402372,0.015072359334654417,0.16011192343750233,0.09594594594594595
74,"FORGE is a United States-based nonprofit organization that works with displaced communities in Africa.  FORGE was founded by Stanford University graduate Kjerstin Erickson at the age of 20 in 2003. Since its founding, FORGE has implemented over seventy community development projects that have served more than 70,000 refugees in four refugee camps in Zambia and Botswana. An official Operating Partner of the United Nations refugee agency (UNHCR), FORGE works in Zambia, hand-in-hand with refugees from the Democratic Republic of Congo, Angola, Rwanda, Burundi, and Sudan. FORGE’s Mission
FORGE aims to build upon the capacity of African refugees to cultivate empowered communities and to create the conditions for peace and prosperity in their countries.  FORGE believes that individuals affected by war are a key factor to breaking the cycle of war and poverty in Africa. Instead of providing relief work for refugees, FORGE aims at providing education and training to refugees in order to empower them with greater economic and leadership capacity. There are five main project areas that FORGE is now working on: Education, Economic Development, Health Education, Women’s Empowerment and Community Enrichment.",0.0,1.5628415300546448,6.949579831932773,22.875,0.3442622950819672,0.020388349514563107,-31.289032258064495,40.727311827956996,44.72688172043011,16.738547311827958,104.93827160493828,0.9120427117707681,0.016937804560065564,0.9636363636363637,0.9646586345381533,0.010552451893234015,0.180453830543575,0.10471204188481675
75,"Walter Coffin (1784 – 15 February 1867) was a Welsh coalowner and Member of Parliament. Coffin is recognised as the first person to exploit the rich coal fields of the Rhondda Valley on an industrial scale, becoming one of the wealthiest coal mine owners in the world. Early life
Born in 1784 he was the second son of Walter Coffin, the founder of a tanning business in Bridgend, and his second wife Anne Morgan. Coffin was descended from a well known Bridgend family, the Prices of Ty'n Ton, into which his grandfather, an owner of an estate in Selworthy, had married. Coffin was educated at Cowbridge Grammar School and later at a nonconformist academy in Exeter; in 1804 he returned to Wales to join the family business. In 1791 his father had purchased several farmsteads in the parish of Llantrisant, including the area of Dinas Uchef Farm from William Humphries. In 1809, at the age of 24 and bored with the tanning industry, Walter Coffin the younger set out to prospect for coal at his father's farm land in Dinas. He terminated the tenancy of Lewis Robert Richard at the site and with the financial support of his father began prospecting.",0.0,1.2885572139303483,6.050420168067227,25.125,0.36318407960199006,0.022128556375131718,-14.622574257425711,40.39009900990099,44.75643564356436,14.508723762376237,178.0210436815815,0.8957148671850506,0.019796495969719167,0.9333333333333335,0.9214814814814816,0.017894343250894718,0.17591948100055557,0.0853960396039604
76,"��ово-Мериполь) is a city in the Donetsk Oblast of eastern Ukraine. It is located on the Black Sea coast, and has a population of around 480,000 people. The city was founded in the late 19th century as a Russian naval base and later became an important industrial center, particularly for shipbuilding. Mariupol is also known for its cultural landmarks, including the Deribasovskaya Street and the Deribasovskaya Market.",1.0,1.537313432835821,6.926829268292683,16.75,0.3880597014925373,0.022598870056497175,7.182647058823548,29.15058823529412,32.49411764705882,12.350035294117648,133.14967860422405,0.933733981988216,0.015816582055573594,0.95,0.9551282051282046,0.01351981351981352,0.161021118220535,0.09999999999999999
77," as a T.F.) is an unsportsmanlike conduct penalty that is called by the referee for violating a rule or standard of the game. Technical fouls can result in free throws for the opposing team and/or a loss of possession for the fouled player. 
 2. The technical foul can be committed by a player, official, or fan. It is often committed by players who are trying to gain an advantage over their opponents through physical contact or unsportsmanlike behavior. Technical fouls can also occur during timeouts or breaks in play when a player is not actively participating in the game. 
 3. Technical fouls can be caused by various actions, such as pushing, shoving, tripping, holding, or striking an opponent. The severity of the technical foul varies depending on the situation and the rules of the game. For example, a simple push may result in a T.F., while a more severe tackle may result in a double",1.0,1.3419354838709678,6.337209302325581,14.090909090909092,0.432258064516129,0.029689608636977057,33.43909282700425,21.67911392405063,27.142616033755274,12.544779324894515,147.92899408284023,0.8932649762767675,0.021136250928740233,0.9333333333333333,0.9323943661971827,0.01488833746898263,0.14676825178093886,0.1218354430379747
78,"John R. Buchtel (1820–1892) was an American businessman and philanthropist. He founded Buchtel College, which became the University of Akron. Buchtel High School, a public high school in Akron, Ohio, is named in his honor. Buchtel was born on January 18, 1820, in Stark County, Ohio.  He began his business interests in agriculture, acquiring a large amount of farmland in Stark County and in the state of Indiana.  He then worked for Ball, Aultman, and Company, and led the development of the company's new factory in Akron, which became known as the Buckeye Mower and Reaper Company. When Buckeye Mower became independent, Buchtel served as its first president. He later became the general manager of the Akron Iron Company, and when it merged with several other firms to create the Columbus and Hocking Coal and Iron Company, he served as one of its vice-presidents.  He was also an early investor in the rubber company of Dr. Benjamin F. Goodrich. In 1887, a stroke left him unable to work.",0.0,1.3571428571428572,5.888888888888889,16.8,0.3333333333333333,0.03640776699029126,-89.62911764705878,67.9935294117647,72.23529411764706,17.362794117647056,144.71992653810835,0.8918773055603553,0.021175841965473764,0.9066666666666668,0.9116997792494487,0.014560236511456024,0.18126533642818227,0.08092485549132948
79,"was a Japanese businessman-politician. Takasaki was born in Takatsuki, Japan, on 7 February 1885. After finishing school in Japan, Takasaki spent his younger days in Manchuria, and was the chairman of Manchurian Industrial Development Company and the head of the All Manchurian Japanese Association  located in Xinjing, waiting for the repatriation from Huludao.  Upon returning to Japan, he became the first chairman of Electric Power Development Company, the elected member of the House of Representatives of Japan, the head of the Japanese delegation to Asian–African Conference, the first head of the Economic Planning Agency of MITI, the initiator of the Sino-Japanese LT Trade Agreement, etc. 
He founded Toyo Seikan Kaisha in 1917, which has since become the largest container company in Japan and dominates the ASEAN market. He served in various Cabinet positions in the 1950s, including a period as Minister of International Trade and Industry from 1958 to 1959. From 1960 to 1962, Takasaki and China's Liao Chengzhi led the effort to expand trade relations between Japan and communist China, culminating in the signing of the Memorandum on Sino-Japanese Long-Term Comprehensive Trade (also known as the Liao-Takasaki Trade Agreement or simply the LT Trade Agreement). This agreement opened the way for the resumption of a small amount of ""friendship"" trade between the two nations, an important step on the path to the normalization of relations between Japan and China.",0.0,1.5608695652173914,6.794520547945205,28.75,0.3652173913043478,0.021617293835068056,-51.6618965517241,49.28275862068966,50.71034482758621,15.923893103448277,236.3679846938776,0.8831182688811124,0.021598184729546756,0.8619047619047621,0.8660317460317465,0.023742793081358102,0.18641001117877365,0.07187500000000001
80," friar and theologian from the Netherlands. He is known for his work ""De Consolatione Philosophiae"" (On the Consolation of Philosophy), which was published in 1497. The book is a treatise on the nature of philosophy, particularly as it relates to the Christian faith. Brugman's work has been praised for its clarity and insight into the human condition, and his ideas continue to be influential today.",1.0,1.5538461538461539,6.594594594594595,16.25,0.4,0.02976190476190476,9.099545454545492,28.386363636363644,31.85454545454546,13.13040303030303,123.07692307692308,0.9371490358933444,0.015056332832345703,0.9333333333333333,0.9529411764705878,0.0125,0.16335803019488654,0.08582089552238806
81,"Grand Blood is the third studio album from the American rock band Doomriders. The album was released on October 15, 2013 through Deathwish Inc. Doomriders began writing material for Grand Blood as early as 2011. The Kurt Ballou-produced album will be the band's first release of original material since 2009's Darkness Come Alive, and will also be the first album with drummer Q, who is also a member of the band Clouds. Prior to the release of Grand Blood, Doomriders released an online stream of ""Dead Friends"" to promote the album. Written by guitarist and vocalist Nate Newton, the song ""Dead Friends"" is about four of his recently deceased friends. Newton said he didn't know how to approach writing the song and had waited for a long time. He said, ""I didn't want it to be sad, I wanted it to be a celebration. I'm not going to sugar coat it. It's sad. But you can't spend your whole life in grief."" About the loss theme of Grand Blood, Newton said, ""The record focuses on getting older and dealing with death and all the responsibilities I was shirking most of my life. It's about looking in the mirror and taking responsibility.""",0.0,1.2537313432835822,5.121428571428571,16.75,0.3482587064676617,0.04055496264674493,-108.92488038277509,80.37358851674641,86.08803827751197,18.838115311004785,119.92861392028553,0.8914001940554831,0.020401954227050892,0.9384615384615386,0.933333333333334,0.01205164992826399,0.16762454828552834,0.09880952380952382
82,"David Paintin Hon FFSRH MB ChB FRCOG (18 December 1930 – 30 March 2019)  was a British doctor and an emeritus reader in obstetrics and gynaecology at the University of London. He was a former chair of the Birth Control Trust and worked on the campaign to pass the 1967 Abortion Act. David Paintin died on 30 March 2019. Biography
Paintin qualified in Bristol in 1954. He trained under Professor (later Sir) Dugald Baird in Aberdeen before becoming a lecturer in obstetrics and gynaecology at St Mary's Hospital Medical School, London in 1963. From 1963-91, based at St Mary's Hospital Medical School, he organised the teaching of medical students and, as an honorary consultant, provided NHS services for Paddington and North Kensington. He joined the Abortion Law Reform Association (ALRA) in 1963, and was one of the gynaecologists who advised Lord Silkin and David Steel, now Lord Steel of Aikwood, during the parliamentary debates that resulted in the 1967 Abortion Act. He was chairman of the Birth Control Trust (1981–98), and a trustee of the Pregnancy Advisory Service (1981–96) and British Pregnancy Advisory Service (1996-2003).",0.0,1.4702702702702704,6.128,23.125,0.3027027027027027,0.019916142557651992,-10.524999999999977,38.07957446808511,41.64255319148936,16.109910638297873,141.58202523853492,0.8917284120762755,0.021057695964333076,0.9151515151515153,0.9133757961783447,0.014241486068111455,0.186885538881098,0.049999999999999996
83," 19, 1934 – January 5, 2018), also known as ""Airliners-Queen of the Pacific"", was an American aviation pioneer and author who became famous for her work in the field of airline safety. She was born in Seattle, Washington on July 19, 1934, and grew up in a family that had a long history in the aviation industry. Her father, Harry Lee, was a pilot and owned his own plane, which inspired Jean to become interested in flying at an early age.
Lew's interest in aviation led her to study engineering at the University of Washington, where she earned a degree in 1956. After graduation, she worked as a flight attendant for Northwest Airlines before becoming a pilot herself. She became one of the first women to earn a commercial pilot's license in the United States and went on to become a respected aviation safety expert.
",1.0,1.3586206896551725,5.850574712643678,24.166666666666668,0.38620689655172413,0.032448377581120944,6.998904109589063,30.418356164383564,34.13150684931507,12.232231506849315,124.21717302417059,0.9096484104607097,0.018310278008088796,0.9629629629629631,0.9600000000000002,0.012511729746637473,0.1653735626843448,0.09666666666666666
84,"The  viola da Terceira (also viola Terceirense) is a stringed musical instrument of the guitar family, from the Portuguese islands of the archipelago of the Azores, associated with the island of Terceira. History
The viola and other string instruments were brought during the Portuguese maritime expansion to the Azores, Madeira, Cape Verde, Brazil and other locales, becoming common in the populations. Due to its importance in Portuguese music it likely arrived in Angola, Goa and Macau, and as far as Hawaii by the 19th century, where it became the forerunner of the ukulele. These early cordophones, the violas, had characteristics identical to the modern instruments, and great importance along the Iberian Peninsula, where it appeared in iconography, poems and diverse literature. The chronicler Gaspar Frutuoso, who identified it as just a ""Viola"", suggested that it first arrived in the Azores in the second half of the 19th century, brought the first settlers. There is little documentation that dates the arrival of the Portuguese Violas de Arame in the islands of the Azores.",0.0,1.558139534883721,6.89,28.666666666666668,0.3953488372093023,0.0273224043715847,-22.602674418604636,37.776744186046514,42.53953488372093,14.328262790697673,279.2049756625203,0.8907182900969111,0.021230078127395993,0.8787878787878789,0.8810126582278474,0.02808377532979736,0.20272658829455123,0.10488505747126438
85,"Xu Jing (, 1927 – 15 October 2011) was a Chinese mountaineer and leader of the first team to reach the summit of Shishapangma, Tibet on 2 May 1964 and in 1965 this area would become the Tibet Autonomous Region.
 
Xu Jing was born in Fushun, Liaoning, China. He learned mountaineering in the Soviet Union in 1955. In 1956, Xu Jing took charge of China's first mountaineering training program organized by All-China Federation of Trade Unions. The same year, he climbed Muztagh Ata in a joint Sino-Soviet expedition. In 1960, he was the deputy leader of the Chinese Mount Everest expedition team, but had to retreat at 8500 m due to exhaustion. In 1964, Xu Jing led a team of members to reach the summit of Shishapangma, the last unclimbed eight-thousander. In 1975, he was the deputy leader of the Chinese expedition team that successfully climbed and surveyed Mount Everest. In 1988, he was the deputy leader of the China-Japan-Nepal joint Mount Everest ""crossover"" team. Xu Jing was vice-president of China Mountaineering Association. Xu died in 15 October 2011, aged 84. References",0.0,1.3571428571428572,5.826771653543307,15.166666666666666,0.27624309392265195,0.02993348115299335,29.213241252302055,24.17314917127072,27.669244935543283,13.869751565377532,209.366391184573,0.8582204132560631,0.027767548139449146,0.9200000000000002,0.9218543046357613,0.02106430155210643,0.16812550419049554,0.08111702127659574
86," lily or mountain lily, is a species of flowering plant in the family Lentibulariaceae. It is native to New Zealand and was first described by botanist Jamesania Hook in 1827. The plant grows in wet areas such as swamps, marshes, and along the edges of lakes and rivers. Prasophyllum alpinum is a small perennial herb that typically grows up to 50 cm (20 inches) tall. It has a slender stem with several branches that are covered with short, narrow leaves. The plant produces small, bright yellow flowers in clusters at the end of the stems. The flowering period for Prasophyllum alpinum is from late summer to early winter, and it is an important food source for pollinators such as bees and butterflies. The plant is also used by Maori people for medicinal purposes.",1.0,1.330827067669173,5.9397590361445785,16.625,0.37593984962406013,0.02204724409448819,-56.014135338345824,54.11308270676692,58.61353383458646,15.45705939849624,107.69230769230771,0.917488754134363,0.016951342965413257,0.9583333333333335,0.9551724137931029,0.010852713178294573,0.15957969286469115,0.11940298507462686
